campo,fecha,dias,oil_bpd,agua_bpd,gas_ksm3d
ALVE,2021-11-01,30,972.8,184.5,1707.33
ALVE,2021-12-01,31,1024.6,204.9,1548.71
ALVE,2022-01-01,31,982.0,223.2,1570.32
ALVE,2022-02-01,28,1022.1,224.6,1602.5
ALVE,2022-03-01,31,945.5,223.2,1522.58
ALVE,2022-04-01,30,926.7,234.8,1498.33
ALVE,2022-05-01,31,842.0,207.0,1316.13
ALVE,2022-06-01,30,874.3,241.1,1522.67
ALVE,2022-07-01,31,797.4,241.4,1267.74
ALVE,2022-08-01,31,708.1,204.9,1056.45
ALVE,2022-09-01,30,796.7,201.3,1219.0
ALVE,2022-10-01,31,1487.2,164.3,1492.58
ALVE,2022-11-01,30,1847.1,142.6,1775.0
ALVE,2022-12-01,31,1615.1,89.3,1501.61
ALVE,2023-01-01,31,2197.4,144.1,2026.45
ALVE,2023-02-01,28,1949.8,89.9,1961.43
ALVE,2023-03-01,31,1876.8,40.6,1813.87
ALVE,2023-04-01,30,1979.2,37.7,1964.67
ALVE,2023-05-01,31,649.3,186.7,652.9
ALVE,2023-06-01,30,0.0,0.0,0.0
ALVE,2023-07-01,31,1320.9,322.6,1642.9
ALVE,2023-08-01,31,1272.2,316.5,1628.39
ALVE,2023-09-01,30,1337.6,337.6,1672.67
ALVE,2023-10-01,31,1749.0,454.5,2214.52
ALVE,2023-11-01,30,1597.6,419.3,2066.33
ALVE,2023-12-01,31,1249.8,324.6,1587.74
ALVE,2024-01-01,31,1450.7,379.4,1882.58
ALVE,2024-02-01,29,1275.3,314.5,1593.79
ALVE,2024-03-01,31,1042.9,267.8,1325.48
ALVE,2024-04-01,30,1325.1,348.0,1723.0
ALVE,2024-05-01,31,1253.9,330.7,1635.48
ALVE,2024-06-01,30,1081.8,278.8,1424.67
ALVE,2024-07-01,31,1077.4,164.3,1435.48
ALVE,2024-08-01,31,1012.5,150.1,1414.84
ALVE,2024-09-01,30,0.0,0.0,0.0
ALVE,2024-10-01,31,614.8,89.3,822.58
ALVE,2024-11-01,30,1090.2,155.1,1445.67
ALVE,2024-12-01,31,783.2,115.7,1097.1
ALVE,2025-01-01,31,1055.1,152.2,1427.42
ALVE,2025-02-01,28,842.4,123.5,1186.79
ALVE,2025-03-01,31,994.2,144.1,1347.1
ALVE,2025-04-01,30,788.3,115.3,1089.0
ALVE,2025-05-01,31,0.0,0.0,0.0
ALVE,2025-06-01,30,0.0,0.0,0.0
ALVE,2025-07-01,31,588.4,77.1,797.1
ALVE,2025-08-01,31,911.0,127.8,1322.26
ALVE,2025-09-01,30,926.7,268.4,1440.33
ALVE,2025-10-01,31,738.5,111.6,1646.45
ALVE,2025-11-01,30,977.0,148.9,3516.67
ALVE,2025-12-01,31,3009.0,129.9,3351.29
ALVE,2026-01-01,31,1282.3,113.6,3000.0
ALVE,2026-02-01,28,1314.1,107.8,3071.07
ALVE,2026-03-01,31,1966.1,121.7,2985.81
ALVE,2026-04-01,30,2163.7,109.0,2666.67
ALVE,2026-05-01,31,2724.9,125.8,3551.94
ALVHEIM,2008-06-01,30,40089.1,37.7,0.0
ALVHEIM,2008-07-01,31,59745.0,12.2,216.13
ALVHEIM,2008-08-01,31,75183.4,14.2,797.74
ALVHEIM,2008-09-01,30,82620.7,6.3,975.0
ALVHEIM,2008-10-01,31,54254.6,0.0,461.61
ALVHEIM,2008-11-01,30,73831.8,18.9,728.33
ALVHEIM,2008-12-01,31,80901.0,125.8,938.06
ALVHEIM,2009-01-01,31,73744.9,107.5,863.23
ALVHEIM,2009-02-01,28,88459.3,429.1,1215.0
ALVHEIM,2009-03-01,31,90283.0,334.8,1335.16
ALVHEIM,2009-04-01,30,81329.2,3679.5,1073.67
ALVHEIM,2009-05-01,31,60580.9,3132.7,785.16
ALVHEIM,2009-06-01,30,102890.6,5933.4,1355.33
ALVHEIM,2009-07-01,31,96564.7,7827.8,1381.29
ALVHEIM,2009-08-01,31,67002.6,6133.6,923.23
ALVHEIM,2009-09-01,30,96313.6,10088.8,1378.0
ALVHEIM,2009-10-01,31,106313.9,15308.6,1625.81
ALVHEIM,2009-11-01,30,93084.8,14734.9,1414.33
ALVHEIM,2009-12-01,31,75704.8,9911.5,1014.52
ALVHEIM,2010-01-01,31,85368.8,12922.5,1203.55
ALVHEIM,2010-02-01,28,89901.5,14127.3,1280.0
ALVHEIM,2010-03-01,31,90615.7,16576.7,1310.32
ALVHEIM,2010-04-01,30,87078.1,17577.9,1322.0
ALVHEIM,2010-05-01,31,80485.1,647.2,1211.94
ALVHEIM,2010-06-01,30,84979.4,1247.5,1270.33
ALVHEIM,2010-07-01,31,82861.0,466.7,1283.87
ALVHEIM,2010-08-01,31,82505.9,931.3,1288.71
ALVHEIM,2010-09-01,30,72374.6,232.7,1153.33
ALVHEIM,2010-10-01,31,70600.0,555.9,1228.71
ALVHEIM,2010-11-01,30,50496.6,725.4,844.33
ALVHEIM,2010-12-01,31,74152.7,5013.6,1134.19
ALVHEIM,2011-01-01,31,78444.0,8302.5,1336.45
ALVHEIM,2011-02-01,28,79736.7,927.7,1437.14
ALVHEIM,2011-03-01,31,71508.9,1805.8,1299.35
ALVHEIM,2011-04-01,30,69449.9,1541.0,1211.0
ALVHEIM,2011-05-01,31,36637.1,11137.0,597.42
ALVHEIM,2011-06-01,30,67623.7,21991.2,1105.33
ALVHEIM,2011-07-01,31,64872.2,23400.1,1224.19
ALVHEIM,2011-08-01,31,56508.8,20113.2,985.16
ALVHEIM,2011-09-01,30,60050.8,26205.4,1147.33
ALVHEIM,2011-10-01,31,71764.6,24087.9,1451.61
ALVHEIM,2011-11-01,30,72093.7,26243.1,1629.67
ALVHEIM,2011-12-01,31,71490.7,26547.0,1734.19
ALVHEIM,2012-01-01,31,73188.9,27662.9,1589.68
ALVHEIM,2012-02-01,29,68975.2,28121.9,1421.72
ALVHEIM,2012-03-01,31,76009.2,31047.3,1863.87
ALVHEIM,2012-04-01,30,74297.2,34325.5,1832.0
ALVHEIM,2012-05-01,31,70218.5,34851.6,1717.42
ALVHEIM,2012-06-01,30,61185.1,31597.9,1523.0
ALVHEIM,2012-07-01,31,66164.6,35746.4,1652.58
ALVHEIM,2012-08-01,31,66826.1,37067.2,1790.97
ALVHEIM,2012-09-01,30,65267.2,39795.6,1823.0
ALVHEIM,2012-10-01,31,65894.8,44004.3,1609.68
ALVHEIM,2012-11-01,30,71982.6,46448.1,1873.0
ALVHEIM,2012-12-01,31,69768.1,44377.6,1800.32
ALVHEIM,2013-01-01,31,68875.3,55658.6,1832.58
ALVHEIM,2013-02-01,28,62165.7,41995.6,1685.36
ALVHEIM,2013-03-01,31,67586.9,47346.0,1787.1
ALVHEIM,2013-04-01,30,65543.9,49460.9,1734.67
ALVHEIM,2013-05-01,31,64208.7,49965.4,1700.0
ALVHEIM,2013-06-01,30,62178.9,50435.8,1700.33
ALVHEIM,2013-07-01,31,56358.6,47360.2,1529.35
ALVHEIM,2013-08-01,31,39337.6,34924.6,1011.61
ALVHEIM,2013-09-01,30,58310.6,49450.4,1553.0
ALVHEIM,2013-10-01,31,59826.1,50361.0,1735.81
ALVHEIM,2013-11-01,30,59987.9,48238.6,1790.67
ALVHEIM,2013-12-01,31,58004.1,47595.5,1824.52
ALVHEIM,2014-01-01,31,50499.0,48157.5,1490.32
ALVHEIM,2014-02-01,28,56457.7,51690.9,1746.43
ALVHEIM,2014-03-01,31,56977.5,53353.7,1811.61
ALVHEIM,2014-04-01,30,55063.0,56643.8,1654.0
ALVHEIM,2014-05-01,31,62484.1,68846.9,1753.23
ALVHEIM,2014-06-01,30,57004.5,68634.3,1639.67
ALVHEIM,2014-07-01,31,57748.5,77942.8,1647.1
ALVHEIM,2014-08-01,31,56693.4,75353.8,1584.52
ALVHEIM,2014-09-01,30,33057.1,44410.2,890.67
ALVHEIM,2014-10-01,31,57044.4,81700.4,1468.06
ALVHEIM,2014-11-01,30,55241.2,83822.1,1568.0
ALVHEIM,2014-12-01,31,54737.5,85823.3,1581.61
ALVHEIM,2015-01-01,31,51263.9,86586.2,1472.9
ALVHEIM,2015-02-01,28,49813.0,91101.0,1311.43
ALVHEIM,2015-03-01,31,44793.5,80128.0,1091.29
ALVHEIM,2015-04-01,30,42487.6,87195.5,1019.0
ALVHEIM,2015-05-01,31,38627.5,71431.8,907.74
ALVHEIM,2015-06-01,30,45580.1,86713.3,1177.0
ALVHEIM,2015-07-01,31,45759.3,85328.2,1051.61
ALVHEIM,2015-08-01,31,44259.9,85324.2,1045.48
ALVHEIM,2015-09-01,30,48771.1,74140.0,1097.0
ALVHEIM,2015-10-01,31,46781.9,83912.0,1108.39
ALVHEIM,2015-11-01,30,33472.2,62227.1,734.67
ALVHEIM,2015-12-01,31,40226.3,70206.3,910.0
ALVHEIM,2016-01-01,31,51397.8,78243.1,1266.13
ALVHEIM,2016-02-01,29,49973.5,81739.2,1294.48
ALVHEIM,2016-03-01,31,48151.5,81079.6,1280.97
ALVHEIM,2016-04-01,30,45810.7,79855.3,1270.33
ALVHEIM,2016-05-01,31,50533.5,76157.3,1157.74
ALVHEIM,2016-06-01,30,60893.7,77895.0,1400.0
ALVHEIM,2016-07-01,31,63289.6,76875.6,1374.52
ALVHEIM,2016-08-01,31,35121.4,41261.1,720.65
ALVHEIM,2016-09-01,30,65147.7,76138.0,1641.0
ALVHEIM,2016-10-01,31,64496.8,79531.5,1771.94
ALVHEIM,2016-11-01,30,74861.2,85901.9,1657.67
ALVHEIM,2016-12-01,31,75317.3,81714.6,1571.94
ALVHEIM,2017-01-01,31,85153.7,80761.0,1547.42
ALVHEIM,2017-02-01,28,87852.8,81372.0,1508.93
ALVHEIM,2017-03-01,31,89887.3,89258.3,1953.87
ALVHEIM,2017-04-01,30,85195.3,85790.8,1870.67
ALVHEIM,2017-05-01,31,82976.7,98516.5,1865.81
ALVHEIM,2017-06-01,30,79027.1,104685.3,1820.67
ALVHEIM,2017-07-01,31,69699.1,105171.5,1376.13
ALVHEIM,2017-08-01,31,63624.4,100833.6,1310.65
ALVHEIM,2017-09-01,30,58331.6,97156.4,1308.33
ALVHEIM,2017-10-01,31,56943.0,93953.4,1282.26
ALVHEIM,2017-11-01,30,55847.1,97860.9,1419.67
ALVHEIM,2017-12-01,31,54800.4,102367.5,1510.32
ALVHEIM,2018-01-01,31,49604.2,102899.1,1117.42
ALVHEIM,2018-02-01,28,57452.8,84245.1,1301.43
ALVHEIM,2018-03-01,31,58345.0,71582.0,1451.61
ALVHEIM,2018-04-01,30,48678.9,69657.4,1162.67
ALVHEIM,2018-05-01,31,55256.9,91494.3,1383.87
ALVHEIM,2018-06-01,30,55331.4,95581.9,1475.67
ALVHEIM,2018-07-01,31,53516.1,101529.5,1378.39
ALVHEIM,2018-08-01,31,46205.7,94300.3,1311.61
ALVHEIM,2018-09-01,30,52404.5,110539.0,1546.0
ALVHEIM,2018-10-01,31,50330.6,113551.2,1433.87
ALVHEIM,2018-11-01,30,56419.5,111987.8,1458.0
ALVHEIM,2018-12-01,31,64247.3,105506.3,1696.45
ALVHEIM,2019-01-01,31,61431.1,104591.3,1734.52
ALVHEIM,2019-02-01,28,53256.6,94299.8,1572.86
ALVHEIM,2019-03-01,31,53570.8,103043.2,1660.97
ALVHEIM,2019-04-01,30,52341.6,101961.9,1711.0
ALVHEIM,2019-05-01,31,51032.6,103877.1,1641.29
ALVHEIM,2019-06-01,30,49138.0,95512.7,1635.67
ALVHEIM,2019-07-01,31,48078.4,93261.5,1615.48
ALVHEIM,2019-08-01,31,46126.6,87708.2,1674.52
ALVHEIM,2019-09-01,30,44613.6,91550.1,1625.0
ALVHEIM,2019-10-01,31,42691.5,96335.4,1666.77
ALVHEIM,2019-11-01,30,44877.7,99900.9,1823.0
ALVHEIM,2019-12-01,31,46079.9,108809.5,1906.77
ALVHEIM,2020-01-01,31,46191.5,110148.6,1962.9
ALVHEIM,2020-02-01,29,44952.5,109095.5,1908.62
ALVHEIM,2020-03-01,31,43635.0,108237.3,1772.9
ALVHEIM,2020-04-01,30,44282.3,113178.7,1895.67
ALVHEIM,2020-05-01,31,42519.0,114717.8,1837.74
ALVHEIM,2020-06-01,30,35279.5,97860.9,1513.67
ALVHEIM,2020-07-01,31,37067.2,103662.0,1594.19
ALVHEIM,2020-08-01,31,32445.2,89221.8,1340.65
ALVHEIM,2020-09-01,30,35879.1,108394.2,1145.33
ALVHEIM,2020-10-01,31,37247.8,112656.4,1350.32
ALVHEIM,2020-11-01,30,48041.5,104549.1,1474.67
ALVHEIM,2020-12-01,31,46558.7,108618.8,1657.74
ALVHEIM,2021-01-01,31,43186.6,109572.4,1579.68
ALVHEIM,2021-02-01,28,42278.7,112326.8,1847.5
ALVHEIM,2021-03-01,31,40914.1,104282.9,1682.9
ALVHEIM,2021-04-01,30,38424.4,67820.8,1439.33
ALVHEIM,2021-05-01,31,43908.9,106179.9,1783.87
ALVHEIM,2021-06-01,30,44995.1,107331.2,1804.67
ALVHEIM,2021-07-01,31,43981.9,107446.0,1732.26
ALVHEIM,2021-08-01,31,45877.0,106106.9,1884.52
ALVHEIM,2021-09-01,30,43089.3,102790.0,1693.67
ALVHEIM,2021-10-01,31,39824.6,99354.5,1297.1
ALVHEIM,2021-11-01,30,38531.3,105580.6,1111.67
ALVHEIM,2021-12-01,31,40339.9,114056.4,1343.55
ALVHEIM,2022-01-01,31,40662.5,116050.9,1470.97
ALVHEIM,2022-02-01,28,46025.6,103676.1,1622.5
ALVHEIM,2022-03-01,31,44065.1,105747.8,1760.65
ALVHEIM,2022-04-01,30,41407.8,94198.1,1917.33
ALVHEIM,2022-05-01,31,41646.6,101655.3,2051.61
ALVHEIM,2022-06-01,30,37501.9,101125.3,1881.33
ALVHEIM,2022-07-01,31,37935.6,104855.0,1988.06
ALVHEIM,2022-08-01,31,35961.4,104207.8,1899.68
ALVHEIM,2022-09-01,30,36137.0,105777.7,1912.0
ALVHEIM,2022-10-01,31,33506.4,93598.3,1784.19
ALVHEIM,2022-11-01,30,32396.7,96726.6,1722.0
ALVHEIM,2022-12-01,31,32167.3,90485.9,1827.74
ALVHEIM,2023-01-01,31,30296.5,90159.2,1802.26
ALVHEIM,2023-02-01,28,29955.2,92084.9,1783.57
ALVHEIM,2023-03-01,31,26981.2,86671.4,1502.26
ALVHEIM,2023-04-01,30,28801.0,95510.6,1646.0
ALVHEIM,2023-05-01,31,28338.6,95308.7,1755.48
ALVHEIM,2023-06-01,30,27780.0,95166.8,1598.33
ALVHEIM,2023-07-01,31,26386.7,97918.0,1578.06
ALVHEIM,2023-08-01,31,24189.4,91934.6,1296.45
ALVHEIM,2023-09-01,30,11531.3,43332.5,674.67
ALVHEIM,2023-10-01,31,23515.7,94653.4,1123.55
ALVHEIM,2023-11-01,30,7675.7,7671.5,122.67
ALVHEIM,2023-12-01,31,40431.2,70922.6,1623.23
ALVHEIM,2024-01-01,31,45933.8,72695.9,2099.35
ALVHEIM,2024-02-01,29,44961.2,81869.3,2207.93
ALVHEIM,2024-03-01,31,40662.5,73844.3,1992.58
ALVHEIM,2024-04-01,30,39776.7,73552.9,2023.33
ALVHEIM,2024-05-01,31,44779.3,70336.2,2073.87
ALVHEIM,2024-06-01,30,44858.9,71303.3,2376.33
ALVHEIM,2024-07-01,31,43062.8,75942.2,2432.26
ALVHEIM,2024-08-01,31,37434.5,71107.2,1982.9
ALVHEIM,2024-09-01,30,29572.5,53257.8,335.67
ALVHEIM,2024-10-01,31,35890.4,75443.1,1953.87
ALVHEIM,2024-11-01,30,36145.4,69192.0,2057.33
ALVHEIM,2024-12-01,31,36499.1,72992.1,2152.26
ALVHEIM,2025-01-01,31,33964.9,70553.3,2029.68
ALVHEIM,2025-02-01,28,34980.3,75185.6,2073.57
ALVHEIM,2025-03-01,31,36411.9,78579.9,1971.61
ALVHEIM,2025-04-01,30,33744.8,78341.6,1933.33
ALVHEIM,2025-05-01,31,34194.2,81842.5,1900.97
ALVHEIM,2025-06-01,30,33243.7,83987.7,1859.33
ALVHEIM,2025-07-01,31,35929.0,92691.4,1981.94
ALVHEIM,2025-08-01,31,34184.0,98236.5,1966.13
ALVHEIM,2025-09-01,30,34981.8,96879.7,2165.67
ALVHEIM,2025-10-01,31,32061.7,85147.7,1913.87
ALVHEIM,2025-11-01,30,32423.9,93193.9,2105.67
ALVHEIM,2025-12-01,31,33133.0,98794.5,2244.52
ALVHEIM,2026-01-01,31,29553.9,93470.5,1939.35
ALVHEIM,2026-02-01,28,30577.4,104475.8,1993.21
ALVHEIM,2026-03-01,31,31106.1,100403.5,2105.81
ALVHEIM,2026-04-01,30,30256.0,96906.9,2248.67
ALVHEIM,2026-05-01,31,30556.3,105500.2,2263.55
BALDER,1991-05-01,31,3952.4,0.0,0.0
BALDER,1991-06-01,30,5652.4,0.0,0.0
BALDER,1991-07-01,31,6543.4,0.0,0.0
BALDER,1991-08-01,31,4169.5,0.0,0.0
BALDER,1991-09-01,30,6147.2,0.0,0.0
BALDER,1999-10-01,31,36811.6,0.0,0.0
BALDER,1999-11-01,30,68076.6,0.0,0.0
BALDER,1999-12-01,31,76102.5,1197.1,0.0
BALDER,2000-01-01,31,74836.4,5251.0,0.0
BALDER,2000-02-01,29,73714.3,7393.8,0.0
BALDER,2000-03-01,31,75887.5,21880.4,0.0
BALDER,2000-04-01,30,75475.5,19156.6,0.0
BALDER,2000-05-01,31,72988.1,19904.2,0.0
BALDER,2000-06-01,30,71714.2,17372.4,0.0
BALDER,2000-07-01,31,64350.7,23633.4,0.0
BALDER,2000-08-01,31,63453.9,24351.7,0.0
BALDER,2000-09-01,30,61973.4,23746.1,0.0
BALDER,2000-10-01,31,68530.4,28738.3,0.0
BALDER,2000-11-01,30,61761.6,27681.4,0.0
BALDER,2000-12-01,31,64050.5,30036.8,0.0
BALDER,2001-01-01,31,60994.8,35758.5,0.0
BALDER,2001-02-01,28,50983.3,26365.5,0.0
BALDER,2001-03-01,31,49989.7,25323.5,0.0
BALDER,2001-04-01,30,70238.2,28490.7,0.0
BALDER,2001-05-01,31,70526.9,23749.1,0.0
BALDER,2001-06-01,30,75001.7,18754.1,0.0
BALDER,2001-07-01,31,60369.9,15631.2,0.0
BALDER,2001-08-01,31,68775.9,24209.6,0.0
BALDER,2001-09-01,30,74697.7,29643.8,0.0
BALDER,2001-10-01,31,77762.2,31808.1,0.0
BALDER,2001-11-01,30,72586.4,35591.9,0.0
BALDER,2001-12-01,31,71312.1,31327.3,0.0
BALDER,2002-01-01,31,70232.7,38489.5,0.0
BALDER,2002-02-01,28,47142.1,23029.7,0.0
BALDER,2002-03-01,31,71618.5,40948.6,0.0
BALDER,2002-04-01,30,62690.4,42045.2,0.0
BALDER,2002-05-01,31,47116.7,28746.4,0.0
BALDER,2002-06-01,30,63893.9,46248.9,0.0
BALDER,2002-07-01,31,62751.9,47597.6,0.0
BALDER,2002-08-01,31,61191.6,28841.8,0.0
BALDER,2002-09-01,30,58124.0,50718.9,0.0
BALDER,2002-10-01,31,56169.9,45410.3,0.0
BALDER,2002-11-01,30,55700.4,47395.7,0.0
BALDER,2002-12-01,31,52852.6,49746.2,0.0
BALDER,2003-01-01,31,49756.4,41975.3,0.0
BALDER,2003-02-01,28,62293.7,40373.8,0.0
BALDER,2003-03-01,31,67386.1,39940.2,0.0
BALDER,2003-04-01,30,76163.2,42313.6,0.0
BALDER,2003-05-01,31,70397.1,30635.4,0.0
BALDER,2003-06-01,30,72167.1,31197.4,0.0
BALDER,2003-07-01,31,66008.4,51379.6,0.0
BALDER,2003-08-01,31,50288.0,36580.3,0.0
BALDER,2003-09-01,30,73911.4,45829.6,0.0
BALDER,2003-10-01,31,74166.9,26204.1,33.87
BALDER,2003-11-01,30,82979.2,34723.9,535.33
BALDER,2003-12-01,31,71689.5,26652.5,472.58
BALDER,2004-01-01,31,81225.7,40830.9,587.42
BALDER,2004-02-01,29,85749.5,43237.0,573.1
BALDER,2004-03-01,31,81950.0,41851.5,555.48
BALDER,2004-04-01,30,106844.8,50884.5,862.33
BALDER,2004-05-01,31,112181.6,58343.0,818.06
BALDER,2004-06-01,30,112631.4,56025.3,821.0
BALDER,2004-07-01,31,121297.8,59635.4,793.87
BALDER,2004-08-01,31,121297.8,49101.0,521.94
BALDER,2004-09-01,30,105494.6,32881.0,0.0
BALDER,2004-10-01,31,101921.1,42922.8,0.0
BALDER,2004-11-01,30,90338.3,21339.2,39.0
BALDER,2004-12-01,31,124692.2,43951.5,791.61
BALDER,2005-01-01,31,116038.7,40398.8,721.61
BALDER,2005-02-01,28,123549.6,44983.3,786.43
BALDER,2005-03-01,31,125146.7,54569.1,828.39
BALDER,2005-04-01,30,123311.5,50236.6,792.67
BALDER,2005-05-01,31,120847.3,46548.6,570.97
BALDER,2005-06-01,30,119854.2,49112.9,560.67
BALDER,2005-07-01,31,120317.8,45690.3,681.94
BALDER,2005-08-01,31,125305.0,53217.8,736.77
BALDER,2005-09-01,30,97900.7,38866.8,350.33
BALDER,2005-10-01,31,122778.9,47272.9,681.29
BALDER,2005-11-01,30,122523.2,48102.3,793.33
BALDER,2005-12-01,31,126451.4,57843.8,858.71
BALDER,2006-01-01,31,127705.3,57574.0,673.23
BALDER,2006-02-01,28,121381.9,18415.6,446.79
BALDER,2006-03-01,31,118982.7,37600.8,688.39
BALDER,2006-04-01,30,110656.5,59985.8,744.0
BALDER,2006-05-01,31,110771.5,59811.9,676.77
BALDER,2006-06-01,30,101112.7,57413.3,371.0
BALDER,2006-07-01,31,104112.4,48557.3,569.68
BALDER,2006-08-01,31,107350.7,58984.1,693.87
BALDER,2006-09-01,30,98357.8,57002.4,576.67
BALDER,2006-10-01,31,105173.6,58793.4,601.61
BALDER,2006-11-01,30,104519.7,64399.2,511.0
BALDER,2006-12-01,31,103862.9,62514.5,489.35
BALDER,2007-01-01,31,95862.6,57513.1,483.87
BALDER,2007-02-01,28,97020.2,60892.0,573.57
BALDER,2007-03-01,31,97560.9,65748.7,567.1
BALDER,2007-04-01,30,89342.4,61071.9,479.33
BALDER,2007-05-01,31,98800.6,62244.7,494.84
BALDER,2007-06-01,30,98225.7,51217.8,460.67
BALDER,2007-07-01,31,104802.3,57963.6,506.13
BALDER,2007-08-01,31,98407.0,55433.4,528.39
BALDER,2007-09-01,30,98584.2,62403.2,550.67
BALDER,2007-10-01,31,93141.8,50866.2,476.13
BALDER,2007-11-01,30,96118.6,61646.3,550.67
BALDER,2007-12-01,31,94974.0,63817.1,536.13
BALDER,2008-01-01,31,92535.1,66588.7,488.39
BALDER,2008-02-01,29,86146.4,67990.6,472.41
BALDER,2008-03-01,31,86083.0,66613.0,432.58
BALDER,2008-04-01,30,81629.0,68376.4,457.67
BALDER,2008-05-01,31,79870.3,66665.8,442.58
BALDER,2008-06-01,30,61784.7,48425.2,284.67
BALDER,2008-07-01,31,70346.3,53272.6,278.71
BALDER,2008-08-01,31,64967.5,57044.4,211.94
BALDER,2008-09-01,30,74683.0,81299.9,416.67
BALDER,2008-10-01,31,71661.1,80915.2,394.84
BALDER,2008-11-01,30,68841.9,81014.7,370.33
BALDER,2008-12-01,31,70871.8,80160.5,344.19
BALDER,2009-01-01,31,63705.5,74956.2,314.19
BALDER,2009-02-01,28,63154.1,75297.9,311.43
BALDER,2009-03-01,31,61017.1,70169.8,299.35
BALDER,2009-04-01,30,57786.5,74246.9,361.67
BALDER,2009-05-01,31,61729.3,87472.9,376.13
BALDER,2009-06-01,30,54132.1,77456.8,265.67
BALDER,2009-07-01,31,57679.5,83321.6,318.39
BALDER,2009-08-01,31,54380.4,83106.5,308.06
BALDER,2009-09-01,30,50955.8,74349.6,182.33
BALDER,2009-10-01,31,54865.3,79643.1,264.19
BALDER,2009-11-01,30,54549.3,87308.7,266.33
BALDER,2009-12-01,31,51414.0,86754.6,272.58
BALDER,2010-01-01,31,51951.7,88499.5,288.39
BALDER,2010-02-01,28,50592.5,97896.2,321.43
BALDER,2010-03-01,31,48104.8,87945.6,277.74
BALDER,2010-04-01,30,49777.5,90738.8,260.33
BALDER,2010-05-01,31,48534.9,88592.8,253.23
BALDER,2010-06-01,30,45972.1,89069.9,211.33
BALDER,2010-07-01,31,51513.5,94247.6,284.84
BALDER,2010-08-01,31,30909.3,60670.2,164.52
BALDER,2010-09-01,30,51679.1,101488.0,277.67
BALDER,2010-10-01,31,50768.8,104414.7,287.74
BALDER,2010-11-01,30,42330.4,82633.3,181.33
BALDER,2010-12-01,31,42040.2,92809.0,196.45
BALDER,2011-01-01,31,45215.5,101825.8,226.45
BALDER,2011-02-01,28,44742.9,104891.4,208.57
BALDER,2011-03-01,31,42622.5,98547.0,176.45
BALDER,2011-04-01,30,40709.7,103576.2,167.0
BALDER,2011-05-01,31,33987.2,80941.6,137.42
BALDER,2011-06-01,30,37155.9,92749.4,124.33
BALDER,2011-07-01,31,39173.3,94466.7,176.45
BALDER,2011-08-01,31,35030.1,73440.5,149.35
BALDER,2011-09-01,30,41150.0,85419.7,192.33
BALDER,2011-10-01,31,39075.9,85403.3,177.1
BALDER,2011-11-01,30,35229.2,81163.6,142.33
BALDER,2011-12-01,31,35864.0,86908.8,144.84
BALDER,2012-01-01,31,33380.6,78717.9,117.42
BALDER,2012-02-01,29,33654.8,82058.0,130.34
BALDER,2012-03-01,31,33924.3,88483.3,161.61
BALDER,2012-04-01,30,29455.1,77580.5,96.67
BALDER,2012-05-01,31,35602.3,83727.4,132.9
BALDER,2012-06-01,30,30713.1,80213.8,132.33
BALDER,2012-07-01,31,33013.3,85770.6,146.13
BALDER,2012-08-01,31,34031.9,88578.6,134.19
BALDER,2012-09-01,30,21039.4,53064.9,76.0
BALDER,2012-10-01,31,33376.5,86141.9,137.74
BALDER,2012-11-01,30,32314.9,85245.7,118.0
BALDER,2012-12-01,31,32161.2,86586.2,110.97
BALDER,2013-01-01,31,31483.5,88836.3,130.32
BALDER,2013-02-01,28,31781.5,91801.9,126.79
BALDER,2013-03-01,31,33571.3,91553.1,150.65
BALDER,2013-04-01,30,33660.9,90216.7,152.67
BALDER,2013-05-01,31,29310.5,79103.4,140.97
BALDER,2013-06-01,30,29576.7,76431.6,191.0
BALDER,2013-07-01,31,29687.9,81582.8,195.48
BALDER,2013-08-01,31,29296.3,82863.0,208.06
BALDER,2013-09-01,30,25775.6,69431.0,161.0
BALDER,2013-10-01,31,35766.6,74666.0,182.58
BALDER,2013-11-01,30,46156.6,73311.8,217.0
BALDER,2013-12-01,31,41944.9,69893.9,182.58
BALDER,2014-01-01,31,41930.6,62607.9,130.32
BALDER,2014-02-01,28,43842.2,69160.8,113.57
BALDER,2014-03-01,31,48496.4,74956.2,138.06
BALDER,2014-04-01,30,47056.1,76945.2,233.67
BALDER,2014-05-01,31,46037.3,77644.5,249.35
BALDER,2014-06-01,30,42609.2,72596.9,228.67
BALDER,2014-07-01,31,44188.9,80272.1,239.35
BALDER,2014-08-01,31,37907.2,69482.0,180.0
BALDER,2014-09-01,30,40290.4,72339.0,191.67
BALDER,2014-10-01,31,41585.7,80907.1,226.77
BALDER,2014-11-01,30,41401.6,82461.4,221.67
BALDER,2014-12-01,31,39140.8,75891.5,128.71
BALDER,2015-01-01,31,39132.7,79789.2,228.71
BALDER,2015-02-01,28,37698.4,84377.7,193.21
BALDER,2015-03-01,31,38422.6,93397.4,222.58
BALDER,2015-04-01,30,38782.9,92225.2,169.67
BALDER,2015-05-01,31,35636.8,80272.1,180.32
BALDER,2015-06-01,30,34294.1,57658.6,127.67
BALDER,2015-07-01,31,46292.9,68441.1,209.68
BALDER,2015-08-01,31,57395.4,81055.2,339.68
BALDER,2015-09-01,30,30740.3,36321.5,159.33
BALDER,2015-10-01,31,58085.3,80414.1,399.03
BALDER,2015-11-01,30,56197.3,83113.4,384.0
