pozo,fecha,horas,p_fondo,p_cabeza,t_cabeza,choke,dp_choke,oil
15/9-F-1 C,2015-08-04,24.0,220.5,32.23,73.75,63.75,3.9,443.81
15/9-F-1 C,2015-08-05,24.0,213.11,30.26,72.73,70.878,5.83,732.83
15/9-F-1 C,2015-08-06,24.0,208.74,29.67,75.58,73.516,2.39,583.05
15/9-F-1 C,2015-08-07,3.79,210.44,26.83,71.1,11.826,1.2,53.69
15/9-F-1 C,2015-09-04,16.16,277.59,33.45,58.75,38.671,9.03,176.51
15/9-F-1 C,2015-09-05,24.0,265.46,33.55,78.66,58.933,6.86,291.3
15/9-F-1 C,2015-09-06,24.0,258.2,35.48,76.71,55.808,8.78,344.41
15/9-F-1 C,2015-09-07,24.0,253.93,36.65,73.61,53.856,9.98,360.29
15/9-F-1 C,2015-09-08,24.0,250.73,36.7,71.53,53.287,10.04,369.91
15/9-F-1 C,2015-09-09,24.0,247.68,36.23,70.85,53.289,9.57,370.14
15/9-F-1 C,2015-09-10,24.0,245.18,35.34,69.52,53.294,8.69,355.61
15/9-F-1 C,2015-09-11,24.0,243.32,34.09,67.37,53.265,7.44,334.51
15/9-F-1 C,2015-09-12,24.0,239.66,34.1,71.44,55.98,7.38,397.18
15/9-F-1 C,2015-09-13,24.0,235.34,33.46,70.46,56.809,6.75,411.79
15/9-F-1 C,2015-09-14,24.0,232.75,32.42,71.88,57.75,5.64,427.44
15/9-F-1 C,2015-09-15,24.0,228.47,31.92,73.62,60.309,4.95,434.04
15/9-F-1 C,2015-09-16,24.0,225.03,31.08,73.85,62.166,3.96,438.65
15/9-F-1 C,2015-09-17,24.0,220.58,31.01,76.78,65.798,3.37,515.22
15/9-F-1 C,2015-09-18,24.0,214.0,30.83,79.78,77.678,2.25,614.6
15/9-F-1 C,2015-09-19,24.0,211.5,28.53,72.66,93.635,1.08,509.6
15/9-F-1 C,2015-09-20,8.31,217.54,24.67,29.36,34.853,0.19,109.07
15/9-F-1 C,2015-10-14,6.11,282.5,54.69,35.89,13.459,31.84,68.45
15/9-F-1 C,2015-10-15,24.0,266.73,26.85,79.76,59.01,8.12,105.62
15/9-F-1 C,2015-10-16,24.0,257.86,29.48,80.06,55.38,10.76,157.84
15/9-F-1 C,2015-10-17,24.0,254.75,32.23,72.93,51.613,13.5,153.95
15/9-F-1 C,2015-10-18,24.0,253.1,32.81,69.05,50.165,14.09,150.21
15/9-F-1 C,2015-10-19,24.0,248.92,33.46,72.88,52.316,14.75,225.44
15/9-F-1 C,2015-10-20,24.0,244.91,33.77,69.84,51.121,15.09,220.67
15/9-F-1 C,2015-10-21,24.0,243.21,32.87,61.2,52.894,9.91,208.22
15/9-F-1 C,2015-10-22,24.0,240.39,32.26,64.32,55.4,6.16,217.89
15/9-F-1 C,2015-10-23,24.0,238.34,31.26,64.55,56.322,5.21,218.67
15/9-F-1 C,2015-10-24,24.0,234.84,30.99,66.51,58.328,4.64,252.89
15/9-F-1 C,2015-10-25,24.0,232.59,30.05,66.58,59.992,5.23,284.35
15/9-F-1 C,2015-10-26,24.0,226.84,32.35,70.54,55.619,13.63,393.65
15/9-F-1 C,2015-10-27,24.0,222.45,31.19,75.35,56.49,12.5,418.62
15/9-F-1 C,2015-10-28,24.0,219.68,29.96,73.91,56.472,11.28,399.81
15/9-F-1 C,2015-10-29,24.0,214.76,29.49,76.51,67.665,7.43,606.2
15/9-F-1 C,2015-10-30,1.69,213.32,29.39,73.71,6.644,1.21,3.32
15/9-F-1 C,2015-11-18,13.26,278.77,41.45,35.5,27.954,23.57,63.09
15/9-F-1 C,2015-11-19,24.0,270.76,26.84,64.63,56.911,5.68,57.47
15/9-F-1 C,2015-11-20,24.0,263.88,26.69,74.1,60.682,5.13,175.11
15/9-F-1 C,2015-11-21,24.0,251.5,29.0,81.46,60.689,7.43,252.27
15/9-F-1 C,2015-11-22,24.0,244.37,32.07,79.66,60.665,6.45,303.18
15/9-F-1 C,2015-11-23,24.0,239.83,33.11,71.81,60.62,5.64,303.74
15/9-F-1 C,2015-11-24,24.0,236.09,32.32,73.65,60.613,4.79,301.02
15/9-F-1 C,2015-11-25,24.0,232.99,31.16,74.78,62.965,3.62,308.88
15/9-F-1 C,2015-11-26,24.0,229.88,29.91,68.74,65.614,2.53,289.87
15/9-F-1 C,2015-11-27,24.0,227.09,29.65,69.43,55.419,10.64,311.81
15/9-F-1 C,2015-11-28,24.0,224.29,29.13,69.38,55.425,10.37,318.61
15/9-F-1 C,2015-11-29,24.0,222.15,28.49,70.79,55.49,9.75,324.82
15/9-F-1 C,2015-11-30,24.0,220.58,27.71,72.7,55.476,8.99,322.18
15/9-F-1 C,2015-12-01,24.0,219.29,27.1,71.46,55.738,8.56,318.37
15/9-F-1 C,2015-12-02,24.0,217.1,26.79,67.99,56.257,9.08,349.66
15/9-F-1 C,2015-12-03,24.0,215.27,26.29,71.86,56.997,8.58,352.55
15/9-F-1 C,2015-12-04,24.0,213.68,25.71,70.5,56.932,8.39,372.09
15/9-F-1 C,2015-12-05,24.0,212.13,25.11,67.01,56.805,8.38,334.45
15/9-F-1 C,2015-12-06,24.0,211.23,24.16,72.42,56.828,7.89,356.49
15/9-F-1 C,2015-12-07,24.0,209.87,24.05,74.38,57.602,8.35,361.71
15/9-F-1 C,2015-12-08,24.0,208.08,23.95,69.91,59.03,8.23,406.31
15/9-F-1 C,2015-12-09,5.66,207.59,23.18,73.22,13.99,7.71,97.79
15/9-F-1 C,2016-01-04,14.34,284.27,41.3,25.04,26.607,24.84,82.82
15/9-F-1 C,2016-01-05,24.0,277.92,27.46,51.21,49.878,13.17,32.67
15/9-F-1 C,2016-01-06,24.0,264.79,25.54,77.97,57.803,9.77,93.87
15/9-F-1 C,2016-01-07,24.0,255.16,26.86,79.19,57.472,11.1,164.52
15/9-F-1 C,2016-01-08,24.0,249.94,29.22,76.91,54.519,13.47,194.43
15/9-F-1 C,2016-01-09,24.0,246.18,30.49,74.3,53.017,14.76,205.53
15/9-F-1 C,2016-01-10,24.0,244.59,30.25,69.11,52.211,14.52,187.41
15/9-F-1 C,2016-01-11,24.0,243.2,29.34,66.24,51.286,13.62,170.45
15/9-F-1 C,2016-01-12,24.0,242.53,28.32,68.37,51.578,12.61,156.61
15/9-F-1 C,2016-01-13,23.5,240.06,28.23,71.2,52.318,13.07,232.69
15/9-F-1 C,2016-01-14,24.0,236.32,29.78,71.28,52.695,14.09,258.42
15/9-F-1 C,2016-01-15,24.0,235.44,28.3,68.11,52.144,12.61,199.68
15/9-F-1 C,2016-01-16,24.0,234.17,27.43,70.53,52.302,11.75,199.16
15/9-F-1 C,2016-01-17,24.0,233.17,26.67,70.7,52.332,11.0,197.21
15/9-F-1 C,2016-01-18,24.0,231.73,26.55,69.81,52.809,10.87,197.52
15/9-F-1 C,2016-01-19,24.0,229.56,26.87,73.31,53.833,11.19,257.83
15/9-F-1 C,2016-01-20,13.84,227.72,26.38,69.34,33.376,10.61,150.62
15/9-F-1 C,2016-02-06,22.08,282.77,48.8,17.87,40.327,27.94,65.72
15/9-F-1 C,2016-02-07,24.0,272.32,23.9,48.52,53.382,8.21,52.25
15/9-F-1 C,2016-02-08,24.0,265.14,24.95,68.17,54.219,9.21,72.77
15/9-F-1 C,2016-02-09,24.0,258.25,28.13,72.83,54.167,12.39,118.71
15/9-F-1 C,2016-02-10,24.0,251.45,31.4,78.31,54.142,15.65,207.31
15/9-F-1 C,2016-02-11,24.0,245.66,33.22,77.27,54.17,17.43,210.23
15/9-F-1 C,2016-02-12,24.0,241.08,33.3,74.49,53.736,17.29,308.45
15/9-F-1 C,2016-02-13,24.0,239.05,31.67,72.97,52.609,15.69,293.21
15/9-F-1 C,2016-02-14,24.0,236.79,30.47,72.5,52.712,14.5,241.12
15/9-F-1 C,2016-02-15,24.0,234.79,29.4,71.68,52.64,13.45,239.99
15/9-F-1 C,2016-02-16,24.0,233.14,28.56,61.75,52.647,12.63,237.43
15/9-F-1 C,2016-02-17,24.0,231.65,28.06,60.88,52.619,12.11,236.6
15/9-F-1 C,2016-02-18,24.0,230.41,27.48,68.71,52.604,11.54,232.24
15/9-F-1 C,2016-02-19,24.0,229.33,26.9,60.63,52.616,10.96,298.12
15/9-F-1 C,2016-02-20,24.0,228.53,26.16,65.0,52.571,10.25,307.88
15/9-F-1 C,2016-02-21,24.0,227.42,26.2,67.61,53.229,10.33,296.78
15/9-F-1 C,2016-02-22,24.0,225.84,25.9,70.94,53.596,9.92,304.54
15/9-F-1 C,2016-02-23,24.0,225.19,24.97,69.88,53.548,9.03,303.99
15/9-F-1 C,2016-02-24,24.0,224.6,24.72,70.6,54.272,8.76,327.03
15/9-F-1 C,2016-02-25,24.0,222.38,25.41,72.95,54.97,9.41,338.24
15/9-F-1 C,2016-02-26,5.66,223.46,18.83,62.43,15.77,3.7,24.87
15/9-F-1 C,2016-02-28,0.75,241.89,16.09,13.93,2.628,7.98,0.55
15/9-F-1 C,2016-03-17,21.76,289.08,47.56,24.63,39.2,27.18,50.3
15/9-F-1 C,2016-03-18,24.0,281.18,27.91,57.58,49.501,12.34,37.98
15/9-F-1 C,2016-03-19,24.0,275.32,26.89,61.41,51.161,11.25,63.63
15/9-F-1 C,2016-03-20,24.0,270.35,28.61,70.08,51.055,12.96,81.67
15/9-F-1 C,2016-03-21,24.0,265.65,30.88,71.75,51.042,15.2,108.85
15/9-F-1 C,2016-03-22,24.0,260.9,32.16,73.87,51.691,16.48,189.41
15/9-F-1 C,2016-03-23,24.0,255.51,33.59,74.75,52.678,17.49,243.92
15/9-F-1 C,2016-03-24,24.0,250.39,34.38,68.64,52.949,18.07,246.84
15/9-F-1 C,2016-03-25,24.0,246.17,34.18,72.98,52.935,17.99,248.04
15/9-F-1 C,2016-03-26,24.0,241.96,33.24,68.79,53.888,17.03,265.31
15/9-F-1 C,2016-03-27,23.0,238.13,31.86,67.32,54.1,15.66,253.28
15/9-F-1 C,2016-03-28,24.0,235.06,30.5,73.94,54.329,14.29,271.68
15/9-F-1 C,2016-03-29,24.0,231.52,29.48,76.35,54.764,13.28,275.74
15/9-F-1 C,2016-03-30,24.0,228.85,28.4,74.63,54.744,12.21,293.43
15/9-F-1 C,2016-03-31,24.0,226.56,27.59,74.73,54.69,11.86,287.42
15/9-F-1 C,2016-04-01,24.0,224.57,27.06,67.33,54.77,11.38,299.49
15/9-F-1 C,2016-04-02,24.0,223.01,26.38,69.56,54.688,10.68,284.72
15/9-F-1 C,2016-04-03,24.0,221.81,25.68,72.5,54.724,9.91,280.17
15/9-F-1 C,2016-04-04,24.0,220.78,25.11,71.75,55.068,9.2,281.93
15/9-F-1 C,2016-04-05,24.0,218.75,25.34,72.22,55.998,9.1,317.38
15/9-F-1 C,2016-04-06,20.82,218.44,25.61,66.57,45.143,9.83,208.0
15/9-F-11,2013-07-24,7.0,1.93,28.05,18.19,3.257,18.85,17.85
15/9-F-11,2013-07-25,24.0,163.59,102.12,36.97,8.549,72.96,725.0
15/9-F-11,2013-07-28,0.84,0.0,0.0,0.0,2.464,0.0,56.01
15/9-F-11,2013-07-29,4.0,0.0,0.0,0.0,2.537,0.0,123.59
15/9-F-11,2013-07-31,5.08,273.95,94.56,55.96,2.541,66.4,190.35
15/9-F-11,2013-08-03,15.07,277.8,96.5,41.02,6.116,68.44,590.09
15/9-F-11,2013-08-04,24.0,273.59,96.2,52.46,9.951,67.94,1066.46
15/9-F-11,2013-08-05,24.0,272.3,95.51,55.18,9.759,67.26,1059.61
15/9-F-11,2013-08-06,24.0,271.56,95.04,57.21,9.882,66.8,1070.45
15/9-F-11,2013-08-07,24.0,271.07,94.74,58.38,9.789,66.51,1069.96
15/9-F-11,2013-08-08,24.0,270.69,94.52,58.63,9.784,66.28,1062.22
15/9-F-11,2013-08-09,24.0,270.25,94.3,57.73,9.915,66.06,1074.0
15/9-F-11,2013-08-10,24.0,269.99,94.06,58.43,9.881,65.84,1070.3
15/9-F-11,2013-08-11,24.0,269.96,93.97,58.2,9.881,65.43,1054.09
15/9-F-11,2013-08-12,24.0,269.87,93.86,58.75,9.847,65.16,1038.69
15/9-F-11,2013-08-13,24.0,269.56,93.56,58.55,9.865,65.22,1050.89
15/9-F-11,2013-08-14,24.0,269.41,93.23,58.85,9.796,64.99,1044.55
15/9-F-11,2013-08-15,24.0,269.36,93.08,57.46,9.837,64.82,1044.6
15/9-F-11,2013-08-16,24.0,267.61,91.85,58.58,9.911,63.58,1075.73
15/9-F-11,2013-08-17,24.0,266.96,91.44,57.52,10.092,63.18,1088.86
15/9-F-11,2013-08-18,24.0,268.02,91.94,56.5,9.786,63.67,1041.92
15/9-F-11,2013-08-19,24.0,266.03,90.75,60.08,9.866,62.49,1047.06
15/9-F-11,2013-08-20,24.0,266.56,91.01,59.5,9.813,62.76,1024.24
15/9-F-11,2013-08-21,24.0,266.43,90.86,59.89,10.102,62.61,1050.43
15/9-F-11,2013-08-22,24.0,266.42,90.79,60.81,10.025,62.55,1045.41
15/9-F-11,2013-08-23,24.0,266.42,90.78,60.12,10.088,62.54,1038.88
15/9-F-11,2013-08-24,24.0,266.46,90.75,59.1,10.058,62.51,1030.14
15/9-F-11,2013-08-25,24.0,266.63,90.8,60.04,10.081,62.55,1029.58
15/9-F-11,2013-08-26,24.0,266.76,90.83,60.19,10.124,62.57,1030.05
15/9-F-11,2013-08-27,19.64,267.3,91.2,58.27,8.399,62.86,697.86
15/9-F-11,2013-09-02,1.69,291.27,102.22,23.82,1.57,72.25,15.16
15/9-F-11,2013-09-03,24.0,276.03,93.64,49.96,9.482,65.03,940.96
15/9-F-11,2013-09-04,24.0,270.22,92.53,55.42,9.643,63.97,969.43
15/9-F-11,2013-09-05,24.0,267.26,90.7,58.4,9.846,62.28,1016.4
15/9-F-11,2013-09-06,24.0,262.95,88.21,61.94,10.236,59.73,1156.84
15/9-F-11,2013-09-07,24.0,262.64,88.0,61.84,10.228,59.57,1150.65
15/9-F-11,2013-09-08,24.0,262.7,88.03,62.55,10.203,59.6,1140.41
15/9-F-11,2013-09-09,24.0,262.92,88.16,62.62,9.942,59.72,1109.4
15/9-F-11,2013-09-10,24.0,262.89,88.13,61.73,10.165,59.71,1118.97
15/9-F-11,2013-09-11,24.0,262.92,88.14,62.13,10.17,59.62,1102.58
15/9-F-11,2013-09-12,18.64,263.05,87.79,61.93,8.325,59.49,809.9
15/9-F-11,2013-09-14,6.36,271.36,89.76,44.29,3.298,61.96,329.15
15/9-F-11,2013-09-15,24.0,263.56,87.42,54.63,10.072,59.08,982.21
15/9-F-11,2013-09-16,22.5,261.93,86.81,57.46,9.401,58.6,947.47
15/9-F-11,2013-09-17,24.0,260.89,86.48,58.82,9.965,57.99,1042.0
15/9-F-11,2013-09-18,10.98,259.76,84.47,62.14,5.418,56.32,474.31
15/9-F-11,2013-09-20,16.27,269.08,88.99,48.9,6.765,61.57,642.66
15/9-F-11,2013-09-21,9.81,265.4,86.84,56.15,5.044,58.84,309.88
15/9-F-11,2013-09-22,24.0,265.17,87.83,54.67,9.714,59.6,1034.51
15/9-F-11,2013-09-23,24.0,261.31,86.53,62.21,10.24,58.19,1074.59
15/9-F-11,2013-09-24,24.0,260.9,86.37,62.54,10.354,58.02,1142.53
15/9-F-11,2013-09-25,24.0,262.0,86.98,61.82,10.06,58.64,1107.51
15/9-F-11,2013-09-26,24.0,260.71,86.24,62.54,10.155,57.9,1124.52
15/9-F-11,2013-09-27,8.31,261.53,86.43,62.62,4.538,58.26,299.46
15/9-F-11,2013-09-28,12.36,263.97,85.5,52.73,5.838,57.08,380.03
15/9-F-11,2013-09-29,24.0,253.09,85.12,60.37,10.354,56.64,1158.6
15/9-F-11,2013-09-30,24.0,255.18,84.74,61.53,10.417,56.26,1194.95
15/9-F-11,2013-10-01,24.0,258.32,84.75,60.77,10.429,56.27,1195.94
15/9-F-11,2013-10-02,24.0,258.25,84.72,60.35,10.428,56.24,1249.05
15/9-F-11,2013-10-03,24.0,258.21,84.68,59.73,10.447,56.2,1245.28
15/9-F-11,2013-10-04,24.0,258.25,84.72,60.53,10.451,56.22,1242.87
15/9-F-11,2013-10-05,24.0,258.24,84.65,62.89,10.301,56.18,1235.41
15/9-F-11,2013-10-06,24.0,256.7,83.83,60.94,10.393,55.34,1256.2
15/9-F-11,2013-10-07,24.0,256.55,83.71,59.94,10.272,55.23,1251.09
15/9-F-11,2013-10-08,24.0,256.51,83.59,61.53,10.468,55.11,1251.81
15/9-F-11,2013-10-09,24.0,256.05,83.23,63.13,10.592,54.74,1256.98
15/9-F-11,2013-10-10,24.0,255.33,82.79,62.92,10.673,54.3,1271.99
15/9-F-11,2013-10-11,12.31,256.0,81.86,63.57,8.439,53.45,655.2
15/9-F-11,2013-10-12,10.19,266.94,87.18,45.53,4.597,58.27,362.61
15/9-F-11,2013-10-13,24.0,254.63,81.68,61.98,10.397,53.19,1178.27
15/9-F-11,2013-10-14,24.0,254.66,82.13,62.44,10.452,53.4,1183.06
15/9-F-11,2013-10-15,24.0,254.88,82.25,63.14,10.424,53.34,1198.75
15/9-F-11,2013-10-16,24.0,255.02,82.32,63.45,10.44,53.5,1197.21
15/9-F-11,2013-10-17,24.0,255.11,82.34,63.02,10.307,53.91,1198.18
15/9-F-11,2013-10-18,24.0,255.25,82.39,63.16,10.518,53.93,1215.93
15/9-F-11,2013-10-19,24.0,255.23,82.38,61.51,10.624,53.89,1221.59
15/9-F-11,2013-10-20,24.0,255.27,82.41,59.91,10.395,53.97,1210.15
15/9-F-11,2013-10-21,24.0,255.35,82.47,58.63,10.616,54.03,1218.52
15/9-F-11,2013-10-22,24.0,255.44,82.49,60.35,10.526,54.05,1219.97
15/9-F-11,2013-10-23,24.0,255.5,82.51,61.57,10.529,54.06,1221.28
15/9-F-11,2013-10-24,24.0,254.41,81.86,61.69,10.608,53.43,1250.87
15/9-F-11,2013-10-25,24.0,254.31,81.84,62.39,10.719,53.4,1249.12
15/9-F-11,2013-10-26,24.0,254.74,82.08,62.28,10.655,53.62,1236.82
15/9-F-11,2013-10-27,24.31,256.05,82.21,60.02,10.389,53.86,1219.94
15/9-F-11,2013-10-28,7.86,259.64,81.76,46.42,3.762,53.18,250.93
15/9-F-11,2013-10-29,13.48,255.06,80.19,60.52,6.632,51.8,557.18
15/9-F-11,2013-10-30,10.36,258.14,81.19,49.51,5.066,53.37,414.96
15/9-F-11,2013-10-31,24.0,253.41,80.74,58.58,10.603,52.29,1197.34
15/9-F-11,2013-11-01,24.0,251.09,79.62,58.97,10.587,51.15,1212.36
15/9-F-11,2013-11-02,24.0,252.81,80.71,61.31,10.619,52.24,1252.76
15/9-F-11,2013-11-03,17.33,256.93,81.74,55.92,7.956,53.53,773.31
15/9-F-11,2013-11-04,24.0,253.53,80.6,60.54,10.304,52.28,1155.15
15/9-F-11,2013-11-05,24.0,255.49,82.07,60.98,10.347,53.76,1180.75
15/9-F-11,2013-11-06,22.67,258.39,83.71,57.85,9.385,54.32,1127.93
15/9-F-11,2013-11-07,24.0,254.13,81.35,59.37,10.492,52.97,1164.19
15/9-F-11,2013-11-08,24.0,252.74,80.55,59.31,10.493,52.2,1186.6
15/9-F-11,2013-11-09,24.0,254.55,81.56,62.69,10.519,53.23,1174.61
15/9-F-11,2013-11-10,24.0,253.52,80.86,62.83,10.739,52.53,1201.41
15/9-F-11,2013-11-11,24.0,251.46,79.69,60.43,10.966,51.27,1257.28
15/9-F-11,2013-11-12,24.0,252.81,80.53,61.22,10.537,52.03,1167.56
15/9-F-11,2013-11-13,24.0,254.98,81.7,60.16,10.51,53.17,1150.55
15/9-F-11,2013-11-14,24.0,253.84,81.44,60.67,10.503,53.12,1162.76
15/9-F-11,2013-11-15,24.0,253.75,81.08,60.9,10.486,52.76,1172.19
15/9-F-11,2013-11-16,24.0,253.18,80.81,60.9,10.496,52.49,1185.38
15/9-F-11,2013-11-17,24.0,254.94,81.81,61.46,10.528,53.5,1156.62
15/9-F-11,2013-11-18,24.0,255.37,82.06,61.57,10.524,53.73,1155.28
15/9-F-11,2013-11-19,24.0,255.9,82.35,61.13,10.611,54.02,1145.31
15/9-F-11,2013-11-20,24.0,252.43,80.45,60.31,10.986,52.1,1222.99
15/9-F-11,2013-11-21,24.0,251.32,79.79,63.35,11.078,51.45,1245.11
15/9-F-11,2013-11-22,24.0,251.57,79.88,64.61,10.783,51.56,1213.11
15/9-F-11,2013-11-23,24.0,251.95,80.09,64.59,10.938,51.77,1216.54
15/9-F-11,2013-11-24,24.0,251.55,79.86,63.38,11.073,51.55,1232.91
15/9-F-11,2013-11-25,24.0,251.55,79.86,63.94,11.047,51.55,1227.25
15/9-F-11,2013-11-26,24.0,252.32,80.31,62.81,10.857,52.0,1200.78
15/9-F-11,2013-11-27,24.0,251.24,80.41,63.88,10.877,52.11,1202.03
15/9-F-11,2013-11-28,24.0,252.65,80.46,63.78,10.824,52.15,1193.42
15/9-F-11,2013-11-29,24.0,252.48,80.34,62.02,10.9,52.02,1196.26
15/9-F-11,2013-11-30,24.0,249.98,78.86,64.52,11.166,50.52,1253.95
15/9-F-11,2013-12-01,24.0,248.94,78.28,65.11,11.244,49.95,1274.74
15/9-F-11,2013-12-02,24.0,248.78,78.18,62.43,11.268,49.83,1326.29
15/9-F-11,2013-12-03,24.0,248.86,78.18,63.19,11.234,49.85,1314.55
15/9-F-11,2013-12-04,24.0,248.03,77.67,64.55,11.504,49.33,1340.01
15/9-F-11,2013-12-05,23.73,247.83,77.61,60.84,11.303,49.24,1306.06
15/9-F-11,2013-12-06,16.61,258.15,81.76,47.95,6.991,53.04,605.59
15/9-F-11,2013-12-07,24.0,247.62,76.29,60.18,11.171,47.96,1166.9
15/9-F-11,2013-12-08,24.0,247.86,76.87,60.73,10.889,48.54,1170.31
15/9-F-11,2013-12-09,13.5,250.27,77.31,56.46,7.521,49.34,590.11
15/9-F-11,2013-12-10,19.23,255.44,79.34,53.33,8.308,50.91,780.7
15/9-F-11,2013-12-11,1.77,275.2,92.72,24.34,1.444,64.23,62.69
15/9-F-11,2013-12-12,24.0,253.45,78.0,55.07,10.451,49.52,1096.97
15/9-F-11,2013-12-13,8.23,254.31,78.92,59.86,4.384,50.79,364.15
15/9-F-11,2013-12-14,22.94,254.65,79.14,53.25,9.963,51.05,1023.24
15/9-F-11,2013-12-15,22.83,252.23,79.17,58.33,9.95,50.82,1086.49
15/9-F-11,2013-12-16,24.0,251.13,78.63,58.39,10.497,50.29,1228.17
15/9-F-11,2013-12-17,24.0,246.15,76.07,60.54,11.033,47.73,1276.23
15/9-F-11,2013-12-18,24.0,245.55,75.74,60.9,11.338,47.39,1311.5
15/9-F-11,2013-12-19,24.0,245.62,75.79,59.52,11.325,47.42,1306.85
15/9-F-11,2013-12-20,18.83,250.19,77.57,54.94,9.171,49.59,916.69
15/9-F-11,2013-12-21,24.0,249.17,76.9,56.38,10.524,48.41,1149.7
15/9-F-11,2013-12-22,24.0,245.91,75.78,61.3,11.133,47.44,1268.29
15/9-F-11,2013-12-23,24.0,245.65,75.73,61.29,11.295,47.38,1300.33
15/9-F-11,2013-12-24,24.0,245.11,75.42,60.35,11.431,47.05,1332.52
15/9-F-11,2013-12-25,24.0,244.72,75.27,58.61,11.233,46.9,1321.87
15/9-F-11,2013-12-26,21.14,246.15,75.87,60.11,10.745,47.59,1133.69
15/9-F-11,2013-12-27,15.69,253.55,78.48,50.21,8.867,47.84,648.24
15/9-F-11,2013-12-28,24.0,245.72,75.4,58.47,11.073,46.5,1219.26
15/9-F-11,2013-12-29,24.0,246.1,75.86,64.43,11.06,47.43,1240.64
15/9-F-11,2013-12-30,24.0,246.09,75.95,61.67,11.186,47.52,1269.54
15/9-F-11,2013-12-31,21.58,250.79,78.67,58.2,9.557,50.11,973.43
15/9-F-11,2014-01-01,24.0,249.53,77.16,59.57,10.694,48.66,1199.06
15/9-F-11,2014-01-02,24.0,245.62,75.79,61.54,11.38,47.26,1327.31
15/9-F-11,2014-01-03,24.0,245.72,75.87,62.13,11.359,47.17,1296.68
15/9-F-11,2014-01-04,14.48,246.71,76.16,60.23,8.46,47.46,753.22
15/9-F-11,2014-01-05,6.36,258.6,79.98,45.03,3.447,51.04,287.7
15/9-F-11,2014-01-06,24.0,248.38,77.67,57.84,10.515,49.21,1109.93
15/9-F-11,2014-01-07,24.0,245.8,76.0,60.07,10.925,47.55,1202.73
15/9-F-11,2014-01-08,24.0,245.9,75.72,62.43,10.654,47.28,1218.19
15/9-F-11,2014-01-09,24.0,245.13,75.34,64.6,11.026,46.9,1241.32
15/9-F-11,2014-01-10,24.0,244.82,75.15,64.91,11.065,46.72,1253.36
15/9-F-11,2014-01-11,24.0,244.25,74.79,64.56,11.191,46.36,1279.02
15/9-F-11,2014-01-12,24.0,244.3,74.83,64.36,11.204,46.4,1276.71
15/9-F-11,2014-01-13,24.0,243.5,74.42,61.22,11.207,45.98,1289.27
15/9-F-11,2014-01-14,24.0,243.9,74.62,61.73,11.433,46.18,1311.79
15/9-F-11,2014-01-15,24.0,243.99,74.68,59.97,11.431,46.21,1274.05
15/9-F-11,2014-01-16,24.0,244.15,74.75,59.61,11.214,46.28,1250.06
15/9-F-11,2014-01-17,24.0,243.93,74.61,60.77,11.282,46.17,1297.07
15/9-F-11,2014-01-18,24.0,244.17,74.78,60.82,11.531,46.37,1282.74
15/9-F-11,2014-01-19,24.0,244.44,74.95,59.75,11.539,46.54,1231.07
15/9-F-11,2014-01-20,24.0,244.51,75.02,58.88,11.373,46.63,1236.35
15/9-F-11,2014-01-21,24.0,245.0,75.31,60.61,11.586,46.92,1245.46
15/9-F-11,2014-01-22,24.0,245.36,75.52,60.85,11.554,47.13,1296.27
15/9-F-11,2014-01-23,24.0,245.72,75.72,61.65,11.551,47.29,1352.45
15/9-F-11,2014-01-24,24.0,245.99,75.9,61.21,11.58,47.51,1296.83
15/9-F-11,2014-01-25,16.92,247.3,76.21,59.83,8.458,47.74,653.96
15/9-F-11,2014-01-26,24.0,242.31,72.54,61.16,11.522,44.03,1138.27
15/9-F-11,2014-01-27,24.0,244.17,74.17,60.87,11.494,45.62,1128.83
15/9-F-11,2014-01-28,24.0,243.34,73.84,62.41,11.462,45.31,1185.93
15/9-F-11,2014-01-29,8.31,244.98,73.04,62.84,5.264,44.87,473.89
15/9-F-11,2014-01-31,22.02,254.66,78.67,53.5,10.084,50.25,1162.85
15/9-F-11,2014-02-01,24.0,246.53,75.35,60.61,11.371,46.88,1182.42
15/9-F-11,2014-02-02,24.0,240.62,72.32,59.8,11.86,43.51,1324.83
15/9-F-11,2014-02-03,24.0,240.03,72.05,62.98,11.96,43.62,1353.04
15/9-F-11,2014-02-04,24.0,239.8,71.99,63.25,12.03,43.56,1362.32
15/9-F-11,2014-02-05,24.0,239.9,72.05,63.36,11.98,43.49,1355.11
15/9-F-11,2014-02-06,8.0,241.35,71.21,63.41,4.671,41.54,336.75
15/9-F-11,2014-02-08,6.5,257.74,79.52,42.83,2.8,50.18,140.99
15/9-F-11,2014-02-09,24.0,244.72,73.35,58.99,11.302,44.78,1165.83
15/9-F-11,2014-02-10,4.0,241.72,69.92,59.37,3.56,41.7,117.82
15/9-F-11,2014-02-12,23.0,252.67,75.77,50.54,9.458,45.87,953.58
15/9-F-11,2014-02-13,24.0,242.34,72.75,57.99,11.129,44.28,1196.82
15/9-F-11,2014-02-14,24.0,241.1,72.35,61.96,11.21,44.04,1237.04
15/9-F-11,2014-02-15,24.0,241.25,72.47,63.7,11.195,44.09,1219.55
15/9-F-11,2014-02-16,24.0,241.81,72.83,64.5,11.197,44.49,1237.45
15/9-F-11,2014-02-17,24.0,241.43,72.63,65.28,11.127,44.31,1234.86
15/9-F-11,2014-02-18,17.17,253.3,78.62,52.88,7.036,50.01,649.74
