fecha,pozo,horas,oil,gas,agua
2008-04-21,15/9-F-4,0.0,,,
2008-04-21,15/9-F-5,0.0,,,
2008-04-22,15/9-F-12,24.0,2737.24,422378.97,2.31
2008-04-22,15/9-F-14,0.0,0.0,0.0,0.0
2008-04-22,15/9-F-4,0.0,,,
2008-04-22,15/9-F-5,0.0,,,
2008-04-23,15/9-F-12,24.0,2735.53,422115.01,-14.19
2008-04-23,15/9-F-14,0.0,0.0,0.0,0.0
2008-04-23,15/9-F-4,10.0,,,
2008-04-23,15/9-F-5,0.0,,,
2008-04-24,15/9-F-12,24.0,2730.33,474459.4,93.87
2008-04-24,15/9-F-14,0.0,0.0,0.0,0.0
2008-04-24,15/9-F-4,24.0,,,
2008-04-24,15/9-F-5,0.0,,,
2008-04-25,15/9-F-12,24.0,2727.65,480456.7,4.22
2008-04-25,15/9-F-14,0.0,0.0,0.0,0.0
2008-04-25,15/9-F-4,24.0,,,
2008-04-25,15/9-F-5,0.0,,,
2008-04-26,15/9-F-12,24.0,2747.01,481822.53,3.81
2008-04-26,15/9-F-14,0.0,0.0,0.0,0.0
2008-04-26,15/9-F-4,18.65,,,
2008-04-26,15/9-F-5,0.0,,,
2008-04-27,15/9-F-12,15.95833,1985.59,350826.25,2.76
2008-04-27,15/9-F-14,0.0,0.0,0.0,0.0
2008-04-27,15/9-F-4,15.95833,,,
2008-04-27,15/9-F-5,0.0,,,
2008-04-28,15/9-F-4,0.0,,,
2008-04-28,15/9-F-5,0.0,,,
2008-04-29,15/9-F-12,5.2463,546.58,90823.83,4.76
2008-04-29,15/9-F-14,0.0,0.0,0.0,0.0
2008-04-29,15/9-F-4,5.0,,,
2008-04-29,15/9-F-5,0.0,,,
2008-04-30,15/9-F-12,24.0,3011.83,459764.68,14.0
2008-04-30,15/9-F-14,0.0,0.0,0.0,0.0
2008-04-30,15/9-F-4,21.04167,,,
2008-04-30,15/9-F-5,0.0,,,
2008-05-01,15/9-F-12,24.0,3167.59,471209.85,3.44
2008-05-01,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-01,15/9-F-4,24.0,,,
2008-05-01,15/9-F-5,0.0,,,
2008-05-02,15/9-F-12,24.0,3163.92,486368.03,4.43
2008-05-02,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-02,15/9-F-4,23.23,,,
2008-05-02,15/9-F-5,0.0,,,
2008-05-03,15/9-F-12,24.0,3173.19,474305.4,4.44
2008-05-03,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-03,15/9-F-4,23.83333,,,
2008-05-03,15/9-F-5,0.0,,,
2008-05-04,15/9-F-12,24.0,3188.85,493120.0,4.44
2008-05-04,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-04,15/9-F-4,24.0,,,
2008-05-04,15/9-F-5,0.0,,,
2008-05-05,15/9-F-12,24.0,3186.96,491322.97,4.42
2008-05-05,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-05,15/9-F-4,22.75,,,
2008-05-05,15/9-F-5,0.0,,,
2008-05-06,15/9-F-12,24.0,3176.89,489872.38,4.42
2008-05-06,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-06,15/9-F-4,24.0,,,
2008-05-06,15/9-F-5,0.0,,,
2008-05-07,15/9-F-12,24.0,3171.32,489343.07,4.29
2008-05-07,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-07,15/9-F-4,24.0,,,
2008-05-07,15/9-F-5,0.0,,,
2008-05-08,15/9-F-12,24.0,3170.85,488607.46,4.76
2008-05-08,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-08,15/9-F-4,24.0,,,
2008-05-08,15/9-F-5,0.0,,,
2008-05-09,15/9-F-12,24.0,3188.02,489393.88,0.01
2008-05-09,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-09,15/9-F-4,24.0,,,
2008-05-09,15/9-F-5,0.0,,,
2008-05-10,15/9-F-12,24.0,3415.68,524276.14,6.39
2008-05-10,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-10,15/9-F-4,24.0,,,
2008-05-10,15/9-F-5,0.0,,,
2008-05-11,15/9-F-12,24.0,3701.51,567340.44,7.22
2008-05-11,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-11,15/9-F-4,24.0,,,
2008-05-11,15/9-F-5,0.0,,,
2008-05-12,15/9-F-12,24.0,4002.28,612762.21,7.62
2008-05-12,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-12,15/9-F-4,24.0,,,
2008-05-12,15/9-F-5,0.0,,,
2008-05-13,15/9-F-12,24.0,4253.12,648380.88,8.22
2008-05-13,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-13,15/9-F-4,24.0,,,
2008-05-13,15/9-F-5,0.0,,,
2008-05-14,15/9-F-12,24.0,4279.91,651572.53,8.29
2008-05-14,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-14,15/9-F-4,24.0,,,
2008-05-14,15/9-F-5,0.0,,,
2008-05-15,15/9-F-12,24.0,4439.62,671084.55,8.59
2008-05-15,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-15,15/9-F-4,24.0,,,
2008-05-15,15/9-F-5,0.0,,,
2008-05-16,15/9-F-12,24.0,4582.9,696343.43,8.86
2008-05-16,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-16,15/9-F-4,24.0,,,
2008-05-16,15/9-F-5,0.0,,,
2008-05-17,15/9-F-12,24.0,4677.42,709992.17,9.04
2008-05-17,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-17,15/9-F-4,24.0,,,
2008-05-17,15/9-F-5,0.0,,,
2008-05-18,15/9-F-12,24.0,4688.63,711699.89,9.07
2008-05-18,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-18,15/9-F-4,24.0,,,
2008-05-18,15/9-F-5,0.0,,,
2008-05-19,15/9-F-12,24.0,4687.74,714081.05,9.06
2008-05-19,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-19,15/9-F-4,24.0,,,
2008-05-19,15/9-F-5,0.0,,,
2008-05-20,15/9-F-12,24.0,4885.56,741919.56,9.45
2008-05-20,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-20,15/9-F-4,24.0,,,
2008-05-20,15/9-F-5,0.0,,,
2008-05-21,15/9-F-12,24.0,5013.12,759588.91,9.69
2008-05-21,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-21,15/9-F-4,24.0,,,
2008-05-21,15/9-F-5,0.0,,,
2008-05-22,15/9-F-12,24.0,5017.55,760577.09,7.7
2008-05-22,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-22,15/9-F-4,24.0,,,
2008-05-22,15/9-F-5,0.0,,,
2008-05-23,15/9-F-12,24.0,5019.23,760297.25,19.71
2008-05-23,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-23,15/9-F-4,24.0,,,
2008-05-23,15/9-F-5,0.0,,,
2008-05-24,15/9-F-12,24.0,5034.28,762332.85,8019.72
2008-05-24,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-24,15/9-F-4,24.0,,,
2008-05-24,15/9-F-5,0.0,,,
2008-05-25,15/9-F-12,24.0,5045.72,764673.62,8019.74
2008-05-25,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-25,15/9-F-4,24.0,,,
2008-05-25,15/9-F-5,0.0,,,
2008-05-26,15/9-F-12,24.0,5053.01,766791.37,19.77
2008-05-26,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-26,15/9-F-4,24.0,,,
2008-05-26,15/9-F-5,0.0,,,
2008-05-27,15/9-F-12,24.0,5065.87,767889.19,29.8
2008-05-27,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-27,15/9-F-4,24.0,,,
2008-05-27,15/9-F-5,0.0,,,
2008-05-28,15/9-F-12,24.0,5072.27,767413.36,10.01
2008-05-28,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-28,15/9-F-4,24.0,,,
2008-05-28,15/9-F-5,0.0,,,
2008-05-29,15/9-F-12,24.0,5086.33,770161.99,10.04
2008-05-29,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-29,15/9-F-4,24.0,,,
2008-05-29,15/9-F-5,0.0,,,
2008-05-30,15/9-F-12,20.19167,3869.22,589150.0,7.48
2008-05-30,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-30,15/9-F-4,20.19167,,,
2008-05-30,15/9-F-5,0.0,,,
2008-05-31,15/9-F-12,0.0,0.0,0.0,0.0
2008-05-31,15/9-F-14,0.0,0.0,0.0,0.0
2008-05-31,15/9-F-4,0.0,,,
2008-05-31,15/9-F-5,0.0,,,
2008-06-01,15/9-F-12,0.5,22.94,11729.2,0.04
2008-06-01,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-01,15/9-F-4,0.0,,,
2008-06-01,15/9-F-5,0.0,,,
2008-06-02,15/9-F-12,13.41667,4019.51,603534.04,7.77
2008-06-02,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-02,15/9-F-4,16.0,,,
2008-06-02,15/9-F-5,0.0,,,
2008-06-03,15/9-F-12,24.0,4999.75,755898.39,9.67
2008-06-03,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-03,15/9-F-4,14.15,,,
2008-06-03,15/9-F-5,0.0,,,
2008-06-04,15/9-F-12,24.0,5067.01,764495.52,9.8
2008-06-04,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-04,15/9-F-4,24.0,,,
2008-06-04,15/9-F-5,0.0,,,
2008-06-05,15/9-F-12,24.0,5040.47,768018.95,9.75
2008-06-05,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-05,15/9-F-4,24.0,,,
2008-06-05,15/9-F-5,0.0,,,
2008-06-06,15/9-F-12,24.0,5058.13,763388.73,9.78
2008-06-06,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-06,15/9-F-4,24.0,,,
2008-06-06,15/9-F-5,0.0,,,
2008-06-07,15/9-F-12,24.0,5057.56,761308.55,184.78
2008-06-07,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-07,15/9-F-4,24.0,,,
2008-06-07,15/9-F-5,0.0,,,
2008-06-08,15/9-F-12,24.0,5070.12,761089.16,9.8
2008-06-08,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-08,15/9-F-4,24.0,,,
2008-06-08,15/9-F-5,0.0,,,
2008-06-09,15/9-F-12,24.0,5081.36,762129.8,14.83
2008-06-09,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-09,15/9-F-4,24.0,,,
2008-06-09,15/9-F-5,0.0,,,
2008-06-10,15/9-F-12,24.0,5081.78,761130.49,9.83
2008-06-10,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-10,15/9-F-4,19.0,,,
2008-06-10,15/9-F-5,0.0,,,
2008-06-11,15/9-F-12,24.0,5087.06,760260.45,9.84
2008-06-11,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-11,15/9-F-4,0.0,,,
2008-06-11,15/9-F-5,0.0,,,
2008-06-12,15/9-F-12,24.0,5060.12,757005.32,9.78
2008-06-12,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-12,15/9-F-4,6.5,,,
2008-06-12,15/9-F-5,0.0,,,
2008-06-13,15/9-F-12,24.0,5032.29,754387.87,9.73
2008-06-13,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-13,15/9-F-4,24.0,,,
2008-06-13,15/9-F-5,0.0,,,
2008-06-14,15/9-F-12,22.66667,4332.16,651120.47,8.28
2008-06-14,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-14,15/9-F-4,19.5,,,
2008-06-14,15/9-F-5,0.0,,,
2008-06-15,15/9-F-12,24.0,5087.53,763089.71,9.84
2008-06-15,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-15,15/9-F-4,24.0,,,
2008-06-15,15/9-F-5,0.0,,,
2008-06-16,15/9-F-12,24.0,5102.25,764342.55,10.0
2008-06-16,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-16,15/9-F-4,24.0,,,
2008-06-16,15/9-F-5,0.0,,,
2008-06-17,15/9-F-12,24.0,5102.84,756365.89,9.88
2008-06-17,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-17,15/9-F-4,24.0,,,
2008-06-17,15/9-F-5,0.0,,,
2008-06-18,15/9-F-12,24.0,5135.06,765784.34,7.17
2008-06-18,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-18,15/9-F-4,24.0,,,
2008-06-18,15/9-F-5,0.0,,,
2008-06-19,15/9-F-12,24.0,5140.62,766175.86,8.75
2008-06-19,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-19,15/9-F-4,24.0,,,
2008-06-19,15/9-F-5,0.0,,,
2008-06-20,15/9-F-12,23.50001,4721.66,702550.38,9.53
2008-06-20,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-20,15/9-F-4,21.16667,,,
2008-06-20,15/9-F-5,0.0,,,
2008-06-21,15/9-F-12,24.0,5037.62,750094.0,15.16
2008-06-21,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-21,15/9-F-4,24.0,,,
2008-06-21,15/9-F-5,0.0,,,
2008-06-22,15/9-F-12,24.0,5147.1,769091.42,11.35
2008-06-22,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-22,15/9-F-4,24.0,,,
2008-06-22,15/9-F-5,0.0,,,
2008-06-23,15/9-F-12,24.0,5114.6,765622.03,10.25
2008-06-23,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-23,15/9-F-4,24.0,,,
2008-06-23,15/9-F-5,0.0,,,
2008-06-24,15/9-F-12,24.0,5123.74,766123.1,11.81
2008-06-24,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-24,15/9-F-4,24.0,,,
2008-06-24,15/9-F-5,0.0,,,
2008-06-25,15/9-F-12,24.0,5135.48,767514.63,11.77
2008-06-25,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-25,15/9-F-4,21.66667,,,
2008-06-25,15/9-F-5,0.0,,,
2008-06-26,15/9-F-12,15.83334,4232.54,639125.35,9.76
2008-06-26,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-26,15/9-F-4,18.5,,,
2008-06-26,15/9-F-5,0.0,,,
2008-06-27,15/9-F-12,24.0,5126.41,762147.27,11.8
2008-06-27,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-27,15/9-F-4,24.0,,,
2008-06-27,15/9-F-5,0.0,,,
2008-06-28,15/9-F-12,24.0,5075.74,711222.19,11.7
2008-06-28,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-28,15/9-F-4,7.83333,,,
2008-06-28,15/9-F-5,0.0,,,
2008-06-29,15/9-F-12,24.0,5121.12,768245.7,11.82
2008-06-29,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-29,15/9-F-4,22.5,,,
2008-06-29,15/9-F-5,0.0,,,
2008-06-30,15/9-F-12,24.0,4372.28,659342.57,10.1
2008-06-30,15/9-F-14,0.0,0.0,0.0,0.0
2008-06-30,15/9-F-4,24.0,,,
2008-06-30,15/9-F-5,0.0,,,
2008-07-01,15/9-F-12,22.66666,3980.51,599295.69,9.18
2008-07-01,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-01,15/9-F-4,20.66666,,,
2008-07-01,15/9-F-5,0.0,,,
2008-07-02,15/9-F-12,24.0,5114.67,766478.4,0.79
2008-07-02,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-02,15/9-F-4,24.0,,,
2008-07-02,15/9-F-5,0.0,,,
2008-07-03,15/9-F-12,24.0,5083.67,762466.05,15.17
2008-07-03,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-03,15/9-F-4,24.0,,,
2008-07-03,15/9-F-5,0.0,,,
2008-07-04,15/9-F-12,24.0,5080.84,761637.18,4.51
2008-07-04,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-04,15/9-F-4,24.0,,,
2008-07-04,15/9-F-5,0.0,,,
2008-07-05,15/9-F-12,24.0,5086.26,761985.49,11.73
2008-07-05,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-05,15/9-F-4,24.0,,,
2008-07-05,15/9-F-5,0.0,,,
2008-07-06,15/9-F-12,24.0,5087.7,762728.95,15.73
2008-07-06,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-06,15/9-F-4,24.0,,,
2008-07-06,15/9-F-5,0.0,,,
2008-07-07,15/9-F-12,24.0,5094.92,764020.22,12.75
2008-07-07,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-07,15/9-F-4,24.0,,,
2008-07-07,15/9-F-5,0.0,,,
2008-07-08,15/9-F-12,24.0,5095.75,764104.54,36.05
2008-07-08,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-08,15/9-F-4,24.0,,,
2008-07-08,15/9-F-5,0.0,,,
2008-07-09,15/9-F-12,24.0,5094.03,762917.06,11.74
2008-07-09,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-09,15/9-F-4,24.0,,,
2008-07-09,15/9-F-5,0.0,,,
2008-07-10,15/9-F-12,21.35,4621.52,691133.54,10.65
2008-07-10,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-10,15/9-F-4,9.75,,,
2008-07-10,15/9-F-5,0.0,,,
2008-07-11,15/9-F-12,13.16666,2855.54,426766.13,6.58
2008-07-11,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-11,15/9-F-4,4.33333,,,
2008-07-11,15/9-F-5,0.0,,,
2008-07-12,15/9-F-12,6.30833,686.84,151768.25,1.58
2008-07-12,15/9-F-14,0.0,0.0,0.0,0.0
2008-07-12,15/9-F-4,1.58334,,,
2008-07-12,15/9-F-5,0.0,,,
2008-07-13,15/9-F-12,24.0,4169.38,606053.9,9.61
2008-07-13,15/9-F-14,24.0,1735.26,252235.23,4.0
2008-07-13,15/9-F-4,0.0,,,
2008-07-13,15/9-F-5,0.0,,,
2008-07-14,15/9-F-12,23.25,3818.8,573434.83,8.8
2008-07-14,15/9-F-14,5.57,592.36,88949.0,1.37
2008-07-14,15/9-F-4,0.0,,,
2008-07-14,15/9-F-5,0.0,,,
2008-07-15,15/9-F-12,24.0,4304.71,635429.85,9.92
2008-07-15,15/9-F-14,24.0,2532.21,373786.28,5.84
2008-07-15,15/9-F-4,9.975,,,
2008-07-15,15/9-F-5,0.0,,,
2008-07-16,15/9-F-12,24.0,3526.92,521163.81,10.63
2008-07-16,15/9-F-14,24.0,3030.71,447840.09,9.13
2008-07-16,15/9-F-4,24.0,,,
2008-07-16,15/9-F-5,0.0,,,
2008-07-17,15/9-F-12,24.0,3341.55,482331.58,7.7
2008-07-17,15/9-F-14,24.0,3288.08,474614.43,7.58
2008-07-17,15/9-F-4,24.0,,,
2008-07-17,15/9-F-5,0.0,,,
2008-07-18,15/9-F-12,24.0,3215.85,474686.18,12.77
2008-07-18,15/9-F-14,24.0,2780.06,410359.82,11.05
2008-07-18,15/9-F-4,24.0,,,
2008-07-18,15/9-F-5,0.0,,,
2008-07-19,15/9-F-12,24.0,3176.28,481830.98,7.32
2008-07-19,15/9-F-14,24.0,2774.38,420865.05,6.4
2008-07-19,15/9-F-4,24.0,,,
2008-07-19,15/9-F-5,0.0,,,
2008-07-20,15/9-F-12,24.0,3186.03,466621.33,7.34
2008-07-20,15/9-F-14,24.0,2791.01,408766.41,6.43
2008-07-20,15/9-F-4,24.0,,,
2008-07-20,15/9-F-5,0.0,,,
2008-07-21,15/9-F-12,24.0,3182.55,466633.46,7.34
2008-07-21,15/9-F-14,24.0,2743.1,402199.56,6.32
2008-07-21,15/9-F-4,24.0,,,
2008-07-21,15/9-F-5,,,,
2008-07-22,15/9-F-12,24.0,3166.64,465211.96,7.51
2008-07-22,15/9-F-14,24.0,2717.44,399221.04,6.45
2008-07-22,15/9-F-4,24.0,,,
2008-07-22,15/9-F-5,0.0,,,
2008-07-23,15/9-F-12,24.0,3148.96,463102.57,7.33
2008-07-23,15/9-F-14,24.0,2745.51,403771.0,6.38
2008-07-23,15/9-F-4,22.5,,,
2008-07-23,15/9-F-5,0.0,,,
2008-07-24,15/9-F-12,24.0,3148.89,471104.48,7.3
2008-07-24,15/9-F-14,24.0,2762.59,413309.67,6.4
2008-07-24,15/9-F-4,24.0,,,
2008-07-24,15/9-F-5,0.0,,,
2008-07-25,15/9-F-12,24.0,3163.29,460618.77,7.35
2008-07-25,15/9-F-14,24.0,2763.68,402430.02,6.43
2008-07-25,15/9-F-4,24.0,,,
2008-07-25,15/9-F-5,0.0,,,
2008-07-26,15/9-F-12,24.0,3145.11,461623.27,7.29
2008-07-26,15/9-F-14,24.0,2759.3,404995.2,6.39
2008-07-26,15/9-F-4,24.0,,,
2008-07-26,15/9-F-5,0.0,,,
2008-07-27,15/9-F-12,24.0,3177.3,465308.05,7.31
2008-07-27,15/9-F-14,24.0,2732.34,400145.03,6.28
2008-07-27,15/9-F-4,24.0,,,
2008-07-27,15/9-F-5,0.0,,,
2008-07-28,15/9-F-12,24.0,3143.1,460975.55,7.21
2008-07-28,15/9-F-14,24.0,2762.74,405191.14,6.35
2008-07-28,15/9-F-4,24.0,,,
2008-07-28,15/9-F-5,0.0,,,
2008-07-29,15/9-F-12,24.0,3346.15,490196.57,11.06
2008-07-29,15/9-F-14,24.0,2670.67,391242.72,8.82
2008-07-29,15/9-F-4,24.0,,,
2008-07-29,15/9-F-5,0.0,,,
2008-07-30,15/9-F-12,24.0,2434.33,355646.65,5.61
2008-07-30,15/9-F-14,24.0,3553.37,519134.99,8.19
2008-07-30,15/9-F-4,24.0,,,
2008-07-30,15/9-F-5,0.0,,,
2008-07-31,15/9-F-12,24.0,2316.52,339166.49,4.16
2008-07-31,15/9-F-14,24.0,3550.27,519804.39,6.36
2008-07-31,15/9-F-4,24.0,,,
2008-07-31,15/9-F-5,0.0,,,
2008-08-01,15/9-F-12,24.0,2976.42,436752.07,4.77
2008-08-01,15/9-F-14,24.0,3118.92,457661.81,5.0
2008-08-01,15/9-F-4,24.0,,,
2008-08-01,15/9-F-5,0.0,,,
2008-08-02,15/9-F-12,24.0,3031.55,445348.64,4.25
2008-08-02,15/9-F-14,24.0,3057.91,449222.7,4.29
2008-08-02,15/9-F-4,24.0,,,
2008-08-02,15/9-F-5,0.0,,,
2008-08-03,15/9-F-12,24.0,2993.48,438550.35,4.5
2008-08-03,15/9-F-14,24.0,3111.44,455830.95,4.67
2008-08-03,15/9-F-4,24.0,,,
2008-08-03,15/9-F-5,0.0,,,
2008-08-04,15/9-F-12,24.0,3093.31,452054.82,4.64
2008-08-04,15/9-F-14,22.5,3019.3,441240.45,4.54
2008-08-04,15/9-F-4,24.0,,,
2008-08-04,15/9-F-5,0.0,,,
2008-08-05,15/9-F-12,24.0,2998.53,437720.84,4.5
2008-08-05,15/9-F-14,24.0,3135.89,457771.78,4.72
2008-08-05,15/9-F-4,24.0,,,
2008-08-05,15/9-F-5,0.0,,,
2008-08-06,15/9-F-12,7.525,919.75,135274.51,1.38
2008-08-06,15/9-F-14,7.79167,911.43,134051.24,1.37
2008-08-06,15/9-F-4,7.69167,,,
2008-08-06,15/9-F-5,0.0,,,
2008-08-07,15/9-F-4,0.0,,,
2008-08-07,15/9-F-5,0.0,,,
2008-08-08,15/9-F-12,6.975,808.23,110780.18,1.21
2008-08-08,15/9-F-14,11.4,724.97,99367.94,1.09
2008-08-08,15/9-F-4,18.00001,,,
2008-08-08,15/9-F-5,0.0,,,
2008-08-09,15/9-F-12,24.0,4060.24,559249.17,6.03
2008-08-09,15/9-F-14,24.0,3821.01,526296.56,5.68
2008-08-09,15/9-F-4,24.0,,,
2008-08-09,15/9-F-5,0.0,,,
2008-08-10,15/9-F-12,24.0,4349.22,603102.92,6.58
2008-08-10,15/9-F-14,24.0,4148.94,575329.6,6.27
2008-08-10,15/9-F-4,24.0,,,
2008-08-10,15/9-F-5,0.0,,,
2008-08-11,15/9-F-12,24.0,4412.46,611780.88,6.61
2008-08-11,15/9-F-14,24.0,4118.03,570958.86,6.17
2008-08-11,15/9-F-4,23.8,,,
2008-08-11,15/9-F-5,0.0,,,
2008-08-12,15/9-F-12,24.0,4418.03,616241.04,6.64
2008-08-12,15/9-F-14,24.0,4126.78,575615.74,6.2
2008-08-12,15/9-F-4,24.0,,,
2008-08-12,15/9-F-5,0.0,,,
2008-08-13,15/9-F-12,24.0,4448.97,620813.2,8.5
2008-08-13,15/9-F-14,24.0,3941.15,549953.08,7.54
2008-08-13,15/9-F-4,24.0,,,
2008-08-13,15/9-F-5,0.0,,,
2008-08-14,15/9-F-12,24.0,4353.59,651318.9,27.37
2008-08-14,15/9-F-14,24.0,3676.28,549990.93,23.12
2008-08-14,15/9-F-4,24.0,,,
2008-08-14,15/9-F-5,0.0,,,
2008-08-15,15/9-F-12,24.0,4499.01,673535.88,47.97
2008-08-15,15/9-F-14,24.0,3603.11,539411.93,38.42
2008-08-15,15/9-F-4,24.0,,,
2008-08-15,15/9-F-5,0.0,,,
2008-08-16,15/9-F-12,24.0,5479.4,799524.84,47.85
2008-08-16,15/9-F-14,24.0,3578.92,522217.2,31.26
2008-08-16,15/9-F-4,24.0,,,
2008-08-16,15/9-F-5,0.0,,,
2008-08-17,15/9-F-12,24.0,5443.61,795277.26,53.93
2008-08-17,15/9-F-14,24.0,3723.19,543934.14,36.88
2008-08-17,15/9-F-4,24.0,,,
2008-08-17,15/9-F-5,0.0,,,
2008-08-18,15/9-F-12,24.0,5374.18,810900.02,18.12
2008-08-18,15/9-F-14,24.0,3666.19,553186.01,12.37
2008-08-18,15/9-F-4,24.0,,,
2008-08-18,15/9-F-5,0.0,,,
2008-08-19,15/9-F-12,24.0,5315.03,801345.75,9.84
2008-08-19,15/9-F-14,24.0,3719.87,560845.2,6.89
2008-08-19,15/9-F-4,24.0,,,
2008-08-19,15/9-F-5,0.0,,,
2008-08-20,15/9-F-12,24.0,4980.89,728548.75,9.48
2008-08-20,15/9-F-14,24.0,4032.64,589848.54,7.67
2008-08-20,15/9-F-4,24.0,,,
2008-08-20,15/9-F-5,0.0,,,
2008-08-21,15/9-F-12,24.0,4450.0,647512.91,8.47
2008-08-21,15/9-F-14,17.875,2911.25,423611.98,5.54
2008-08-21,15/9-F-4,24.0,,,
2008-08-21,15/9-F-5,0.0,,,
2008-08-22,15/9-F-12,24.0,2049.86,290174.27,3.9
2008-08-22,15/9-F-14,0.0,0.0,0.0,0.0
2008-08-22,15/9-F-4,24.0,,,
2008-08-22,15/9-F-5,0.0,,,
2008-08-23,15/9-F-12,24.0,2059.29,291279.7,3.82
2008-08-23,15/9-F-14,0.0,0.0,0.0,0.0
2008-08-23,15/9-F-4,24.0,,,
2008-08-23,15/9-F-5,0.0,,,
2008-08-24,15/9-F-12,24.0,2080.27,294693.68,3.96
2008-08-24,15/9-F-14,0.0,0.0,0.0,0.0
2008-08-24,15/9-F-4,24.0,,,
2008-08-24,15/9-F-5,0.0,,,
2008-08-25,15/9-F-12,24.0,2089.77,293955.38,3.98
2008-08-25,15/9-F-14,0.0,0.0,0.0,0.0
2008-08-25,15/9-F-4,24.0,,,
2008-08-25,15/9-F-5,0.0,,,
2008-08-26,15/9-F-12,24.0,2093.46,293973.81,3.97
2008-08-26,15/9-F-14,0.0,0.0,0.0,0.0
2008-08-26,15/9-F-4,23.0,,,
2008-08-26,15/9-F-5,6.5,,,
2008-08-27,15/9-F-12,24.0,2084.4,295564.57,40.33
2008-08-27,15/9-F-14,0.0,0.0,0.0,0.0
2008-08-27,15/9-F-4,4.0,,,
2008-08-27,15/9-F-5,9.0,,,
2008-08-28,15/9-F-12,23.83334,2086.63,305319.46,4.1
2008-08-28,15/9-F-14,0.0,0.0,0.0,0.0
2008-08-28,15/9-F-4,18.20834,,,
2008-08-28,15/9-F-5,18.21,,,
2008-08-29,15/9-F-12,24.0,2189.55,318561.33,4.46
